dataset,model_size,milestone,vocab_size,seed,task,acc
hybrid_3.7B,20m,1000,50257,1,irregular_plural_subject_verb_agreement_2,0.889
hybrid_3.7B,20m,1000,50257,1,left_branch_island_echo_question,0.509
hybrid_3.7B,20m,1000,50257,1,left_branch_island_simple_question,0.57
hybrid_3.7B,20m,1000,50257,1,matrix_question_npi_licensor_present,0.131
hybrid_3.7B,20m,1000,50257,1,npi_present_1,0.559
hybrid_3.7B,20m,1000,50257,1,npi_present_2,0.491
hybrid_3.7B,20m,1000,50257,1,only_npi_licensor_present,0.214
hybrid_3.7B,20m,1000,50257,1,only_npi_scope,0.313
hybrid_3.7B,20m,1000,50257,1,passive_1,0.874
hybrid_3.7B,20m,1000,50257,1,passive_2,0.891
hybrid_3.7B,20m,1000,50257,1,principle_a_c_command,0.649
hybrid_3.7B,20m,1000,50257,1,principle_a_case_1,1.0
hybrid_3.7B,20m,1000,50257,1,principle_a_case_2,0.949
hybrid_3.7B,20m,1000,50257,1,principle_a_domain_1,0.982
hybrid_3.7B,20m,1000,50257,1,principle_a_domain_2,0.843
hybrid_3.7B,20m,1000,50257,1,principle_a_domain_3,0.61
hybrid_3.7B,20m,1000,50257,1,principle_a_reconstruction,0.263
hybrid_3.7B,20m,1000,50257,1,regular_plural_subject_verb_agreement_1,0.909
hybrid_3.7B,20m,1000,50257,1,regular_plural_subject_verb_agreement_2,0.912
hybrid_3.7B,20m,1000,50257,1,sentential_negation_npi_licensor_present,0.999
hybrid_3.7B,20m,1000,50257,1,sentential_negation_npi_scope,0.453
hybrid_3.7B,20m,1000,50257,1,sentential_subject_island,0.266
hybrid_3.7B,20m,1000,50257,1,superlative_quantifiers_1,0.602
hybrid_3.7B,20m,1000,50257,1,superlative_quantifiers_2,0.702
hybrid_3.7B,20m,1000,50257,1,tough_vs_raising_1,0.549
hybrid_3.7B,20m,1000,50257,1,tough_vs_raising_2,0.876
hybrid_3.7B,20m,1000,50257,1,transitive,0.848
hybrid_3.7B,20m,1000,50257,1,wh_island,0.863
hybrid_3.7B,20m,1000,50257,1,wh_questions_object_gap,0.763
hybrid_3.7B,20m,1000,50257,1,wh_questions_subject_gap,0.939
hybrid_3.7B,20m,1000,50257,1,wh_questions_subject_gap_long_distance,0.951
hybrid_3.7B,20m,1000,50257,1,wh_vs_that_no_gap,0.977
hybrid_3.7B,20m,1000,50257,1,wh_vs_that_no_gap_long_distance,0.991
hybrid_3.7B,20m,1000,50257,1,wh_vs_that_with_gap,0.525
hybrid_3.7B,20m,1000,50257,1,wh_vs_that_with_gap_long_distance,0.191
hybrid_3.7B,20m,1000,50257,2,adjunct_island,0.759
hybrid_3.7B,20m,1000,50257,2,anaphor_gender_agreement,0.769
hybrid_3.7B,20m,1000,50257,2,anaphor_number_agreement,0.922
hybrid_3.7B,20m,1000,50257,2,animate_subject_passive,0.765
hybrid_3.7B,20m,1000,50257,2,animate_subject_trans,0.89
hybrid_3.7B,20m,1000,50257,2,causative,0.676
hybrid_3.7B,20m,1000,50257,2,complex_np_island,0.418
hybrid_3.7B,20m,1000,50257,2,coordinate_structure_constraint_complex_left_branch,0.429
hybrid_3.7B,20m,1000,50257,2,coordinate_structure_constraint_object_extraction,0.762
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_1,0.982
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_2,0.984
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_irregular_1,0.865
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_irregular_2,0.951
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_with_adj_2,0.948
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_with_adj_irregular_1,0.828
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_with_adj_irregular_2,0.896
hybrid_3.7B,20m,1000,50257,2,determiner_noun_agreement_with_adjective_1,0.951
hybrid_3.7B,20m,1000,50257,2,distractor_agreement_relational_noun,0.779
hybrid_3.7B,20m,1000,50257,2,distractor_agreement_relative_clause,0.63
hybrid_3.7B,20m,1000,50257,2,drop_argument,0.751
hybrid_3.7B,20m,1000,50257,2,ellipsis_n_bar_1,0.756
hybrid_3.7B,20m,1000,50257,2,ellipsis_n_bar_2,0.799
hybrid_3.7B,20m,1000,50257,2,existential_there_object_raising,0.79
hybrid_3.7B,20m,1000,50257,2,existential_there_quantifiers_1,0.925
hybrid_3.7B,20m,1000,50257,2,existential_there_quantifiers_2,0.292
hybrid_3.7B,20m,1000,50257,2,existential_there_subject_raising,0.861
hybrid_3.7B,20m,1000,50257,2,expletive_it_object_raising,0.748
hybrid_3.7B,20m,1000,50257,2,inchoative,0.587
hybrid_3.7B,20m,1000,50257,2,intransitive,0.727
hybrid_3.7B,20m,1000,50257,2,irregular_past_participle_adjectives,0.993
hybrid_3.7B,20m,1000,50257,2,irregular_past_participle_verbs,0.829
hybrid_3.7B,20m,1000,50257,2,irregular_plural_subject_verb_agreement_1,0.845
hybrid_3.7B,20m,1000,50257,2,irregular_plural_subject_verb_agreement_2,0.909
hybrid_3.7B,20m,1000,50257,2,left_branch_island_echo_question,0.466
hybrid_3.7B,20m,1000,50257,2,left_branch_island_simple_question,0.423
hybrid_3.7B,20m,1000,50257,2,matrix_question_npi_licensor_present,0.123
hybrid_3.7B,20m,1000,50257,2,npi_present_1,0.384
hybrid_3.7B,20m,1000,50257,2,npi_present_2,0.389
hybrid_3.7B,20m,1000,50257,2,only_npi_licensor_present,0.079
hybrid_3.7B,20m,1000,50257,2,only_npi_scope,0.084
hybrid_3.7B,20m,1000,50257,2,passive_1,0.87
hybrid_3.7B,20m,1000,50257,2,passive_2,0.878
hybrid_3.7B,20m,1000,50257,2,principle_a_c_command,0.582
hybrid_3.7B,20m,1000,50257,2,principle_a_case_1,1.0
hybrid_3.7B,20m,1000,50257,2,principle_a_case_2,0.92
hybrid_3.7B,20m,1000,50257,2,principle_a_domain_1,0.994
hybrid_3.7B,20m,1000,50257,2,principle_a_domain_2,0.904
hybrid_3.7B,20m,1000,50257,2,principle_a_domain_3,0.612
hybrid_3.7B,20m,1000,50257,2,principle_a_reconstruction,0.269
hybrid_3.7B,20m,1000,50257,2,regular_plural_subject_verb_agreement_1,0.846
hybrid_3.7B,20m,1000,50257,2,regular_plural_subject_verb_agreement_2,0.897
hybrid_3.7B,20m,1000,50257,2,sentential_negation_npi_licensor_present,0.991
hybrid_3.7B,20m,1000,50257,2,sentential_negation_npi_scope,0.581
hybrid_3.7B,20m,1000,50257,2,sentential_subject_island,0.372
hybrid_3.7B,20m,1000,50257,2,superlative_quantifiers_1,0.535
hybrid_3.7B,20m,1000,50257,2,superlative_quantifiers_2,0.54
hybrid_3.7B,20m,1000,50257,2,tough_vs_raising_1,0.551
hybrid_3.7B,20m,1000,50257,2,tough_vs_raising_2,0.846
hybrid_3.7B,20m,1000,50257,2,transitive,0.865
hybrid_3.7B,20m,1000,50257,2,wh_island,0.818
hybrid_3.7B,20m,1000,50257,2,wh_questions_object_gap,0.684
hybrid_3.7B,20m,1000,50257,2,wh_questions_subject_gap,0.913
hybrid_3.7B,20m,1000,50257,2,wh_questions_subject_gap_long_distance,0.949
hybrid_3.7B,20m,1000,50257,2,wh_vs_that_no_gap,0.968
hybrid_3.7B,20m,1000,50257,2,wh_vs_that_no_gap_long_distance,0.99
hybrid_3.7B,20m,1000,50257,2,wh_vs_that_with_gap,0.391
hybrid_3.7B,20m,1000,50257,2,wh_vs_that_with_gap_long_distance,0.095
hybrid_3.7B,20m,1250,50257,0,adjunct_island,0.844
hybrid_3.7B,20m,1250,50257,0,anaphor_gender_agreement,0.821
hybrid_3.7B,20m,1250,50257,0,anaphor_number_agreement,0.949
hybrid_3.7B,20m,1250,50257,0,animate_subject_passive,0.72
hybrid_3.7B,20m,1250,50257,0,animate_subject_trans,0.889
hybrid_3.7B,20m,1250,50257,0,causative,0.706
hybrid_3.7B,20m,1250,50257,0,complex_np_island,0.457
hybrid_3.7B,20m,1250,50257,0,coordinate_structure_constraint_complex_left_branch,0.485
hybrid_3.7B,20m,1250,50257,0,coordinate_structure_constraint_object_extraction,0.711
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_1,0.975
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_2,0.978
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_irregular_1,0.87
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_irregular_2,0.938
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_with_adj_2,0.933
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_with_adj_irregular_1,0.824
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_with_adj_irregular_2,0.887
hybrid_3.7B,20m,1250,50257,0,determiner_noun_agreement_with_adjective_1,0.947
hybrid_3.7B,20m,1250,50257,0,distractor_agreement_relational_noun,0.751
hybrid_3.7B,20m,1250,50257,0,distractor_agreement_relative_clause,0.445
hybrid_3.7B,20m,1250,50257,0,drop_argument,0.772
hybrid_3.7B,20m,1250,50257,0,ellipsis_n_bar_1,0.805
hybrid_3.7B,20m,1250,50257,0,ellipsis_n_bar_2,0.781
hybrid_3.7B,20m,1250,50257,0,existential_there_object_raising,0.82
hybrid_3.7B,20m,1250,50257,0,existential_there_quantifiers_1,0.948
hybrid_3.7B,20m,1250,50257,0,existential_there_quantifiers_2,0.345
hybrid_3.7B,20m,1250,50257,0,existential_there_subject_raising,0.885
hybrid_3.7B,20m,1250,50257,0,expletive_it_object_raising,0.752
hybrid_3.7B,20m,1250,50257,0,inchoative,0.566
hybrid_3.7B,20m,1250,50257,0,intransitive,0.761
hybrid_3.7B,20m,1250,50257,0,irregular_past_participle_adjectives,0.954
hybrid_3.7B,20m,1250,50257,0,irregular_past_participle_verbs,0.918
hybrid_3.7B,20m,1250,50257,0,irregular_plural_subject_verb_agreement_1,0.865
hybrid_3.7B,20m,1250,50257,0,irregular_plural_subject_verb_agreement_2,0.881
hybrid_3.7B,20m,1250,50257,0,left_branch_island_echo_question,0.427
hybrid_3.7B,20m,1250,50257,0,left_branch_island_simple_question,0.498
hybrid_3.7B,20m,1250,50257,0,matrix_question_npi_licensor_present,0.186
hybrid_3.7B,20m,1250,50257,0,npi_present_1,0.428
hybrid_3.7B,20m,1250,50257,0,npi_present_2,0.468
hybrid_3.7B,20m,1250,50257,0,only_npi_licensor_present,0.557
hybrid_3.7B,20m,1250,50257,0,only_npi_scope,0.444
hybrid_3.7B,20m,1250,50257,0,passive_1,0.888
hybrid_3.7B,20m,1250,50257,0,passive_2,0.893
hybrid_3.7B,20m,1250,50257,0,principle_a_c_command,0.571
hybrid_3.7B,20m,1250,50257,0,principle_a_case_1,1.0
hybrid_3.7B,20m,1250,50257,0,principle_a_case_2,0.931
hybrid_3.7B,20m,1250,50257,0,principle_a_domain_1,0.993
hybrid_3.7B,20m,1250,50257,0,principle_a_domain_2,0.922
hybrid_3.7B,20m,1250,50257,0,principle_a_domain_3,0.691
hybrid_3.7B,20m,1250,50257,0,principle_a_reconstruction,0.396
hybrid_3.7B,20m,1250,50257,0,regular_plural_subject_verb_agreement_1,0.893
hybrid_3.7B,20m,1250,50257,0,regular_plural_subject_verb_agreement_2,0.877
hybrid_3.7B,20m,1250,50257,0,sentential_negation_npi_licensor_present,0.998
hybrid_3.7B,20m,1250,50257,0,sentential_negation_npi_scope,0.578
hybrid_3.7B,20m,1250,50257,0,sentential_subject_island,0.218
hybrid_3.7B,20m,1250,50257,0,superlative_quantifiers_1,0.826
hybrid_3.7B,20m,1250,50257,0,superlative_quantifiers_2,0.803
hybrid_3.7B,20m,1250,50257,0,tough_vs_raising_1,0.608
hybrid_3.7B,20m,1250,50257,0,tough_vs_raising_2,0.87
hybrid_3.7B,20m,1250,50257,0,transitive,0.867
hybrid_3.7B,20m,1250,50257,0,wh_island,0.593
hybrid_3.7B,20m,1250,50257,0,wh_questions_object_gap,0.759
hybrid_3.7B,20m,1250,50257,0,wh_questions_subject_gap,0.944
hybrid_3.7B,20m,1250,50257,0,wh_questions_subject_gap_long_distance,0.947
hybrid_3.7B,20m,1250,50257,0,wh_vs_that_no_gap,0.973
hybrid_3.7B,20m,1250,50257,0,wh_vs_that_no_gap_long_distance,0.989
hybrid_3.7B,20m,1250,50257,0,wh_vs_that_with_gap,0.504
hybrid_3.7B,20m,1250,50257,0,wh_vs_that_with_gap_long_distance,0.172
hybrid_3.7B,20m,1250,50257,1,adjunct_island,0.841
hybrid_3.7B,20m,1250,50257,1,anaphor_gender_agreement,0.833
hybrid_3.7B,20m,1250,50257,1,anaphor_number_agreement,0.959
hybrid_3.7B,20m,1250,50257,1,animate_subject_passive,0.77
hybrid_3.7B,20m,1250,50257,1,animate_subject_trans,0.87
hybrid_3.7B,20m,1250,50257,1,causative,0.661
hybrid_3.7B,20m,1250,50257,1,complex_np_island,0.636
hybrid_3.7B,20m,1250,50257,1,coordinate_structure_constraint_complex_left_branch,0.436
hybrid_3.7B,20m,1250,50257,1,coordinate_structure_constraint_object_extraction,0.8
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_1,0.977
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_2,0.977
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_irregular_1,0.891
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_irregular_2,0.949
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_with_adj_2,0.942
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_with_adj_irregular_1,0.837
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_with_adj_irregular_2,0.897
hybrid_3.7B,20m,1250,50257,1,determiner_noun_agreement_with_adjective_1,0.948
hybrid_3.7B,20m,1250,50257,1,distractor_agreement_relational_noun,0.721
hybrid_3.7B,20m,1250,50257,1,distractor_agreement_relative_clause,0.583
hybrid_3.7B,20m,1250,50257,1,drop_argument,0.785
hybrid_3.7B,20m,1250,50257,1,ellipsis_n_bar_1,0.811
hybrid_3.7B,20m,1250,50257,1,ellipsis_n_bar_2,0.797
hybrid_3.7B,20m,1250,50257,1,existential_there_object_raising,0.771
hybrid_3.7B,20m,1250,50257,1,existential_there_quantifiers_1,0.974
hybrid_3.7B,20m,1250,50257,1,existential_there_quantifiers_2,0.17
hybrid_3.7B,20m,1250,50257,1,existential_there_subject_raising,0.88
hybrid_3.7B,20m,1250,50257,1,expletive_it_object_raising,0.761
hybrid_3.7B,20m,1250,50257,1,inchoative,0.565
hybrid_3.7B,20m,1250,50257,1,intransitive,0.768
hybrid_3.7B,20m,1250,50257,1,irregular_past_participle_adjectives,0.984
hybrid_3.7B,20m,1250,50257,1,irregular_past_participle_verbs,0.895
hybrid_3.7B,20m,1250,50257,1,irregular_plural_subject_verb_agreement_1,0.888
hybrid_3.7B,20m,1250,50257,1,irregular_plural_subject_verb_agreement_2,0.886
hybrid_3.7B,20m,1250,50257,1,left_branch_island_echo_question,0.409
hybrid_3.7B,20m,1250,50257,1,left_branch_island_simple_question,0.495
hybrid_3.7B,20m,1250,50257,1,matrix_question_npi_licensor_present,0.163
hybrid_3.7B,20m,1250,50257,1,npi_present_1,0.477
hybrid_3.7B,20m,1250,50257,1,npi_present_2,0.457
hybrid_3.7B,20m,1250,50257,1,only_npi_licensor_present,0.692
hybrid_3.7B,20m,1250,50257,1,only_npi_scope,0.515
hybrid_3.7B,20m,1250,50257,1,passive_1,0.871
hybrid_3.7B,20m,1250,50257,1,passive_2,0.886
hybrid_3.7B,20m,1250,50257,1,principle_a_c_command,0.573
hybrid_3.7B,20m,1250,50257,1,principle_a_case_1,1.0
hybrid_3.7B,20m,1250,50257,1,principle_a_case_2,0.955
hybrid_3.7B,20m,1250,50257,1,principle_a_domain_1,0.998
hybrid_3.7B,20m,1250,50257,1,principle_a_domain_2,0.844
hybrid_3.7B,20m,1250,50257,1,principle_a_domain_3,0.609
hybrid_3.7B,20m,1250,50257,1,principle_a_reconstruction,0.22
hybrid_3.7B,20m,1250,50257,1,regular_plural_subject_verb_agreement_1,0.912
hybrid_3.7B,20m,1250,50257,1,regular_plural_subject_verb_agreement_2,0.928
hybrid_3.7B,20m,1250,50257,1,sentential_negation_npi_licensor_present,0.996
hybrid_3.7B,20m,1250,50257,1,sentential_negation_npi_scope,0.535
hybrid_3.7B,20m,1250,50257,1,sentential_subject_island,0.254
hybrid_3.7B,20m,1250,50257,1,superlative_quantifiers_1,0.689
hybrid_3.7B,20m,1250,50257,1,superlative_quantifiers_2,0.775
hybrid_3.7B,20m,1250,50257,1,tough_vs_raising_1,0.583
hybrid_3.7B,20m,1250,50257,1,tough_vs_raising_2,0.845
hybrid_3.7B,20m,1250,50257,1,transitive,0.862
hybrid_3.7B,20m,1250,50257,1,wh_island,0.808
hybrid_3.7B,20m,1250,50257,1,wh_questions_object_gap,0.736
hybrid_3.7B,20m,1250,50257,1,wh_questions_subject_gap,0.928
hybrid_3.7B,20m,1250,50257,1,wh_questions_subject_gap_long_distance,0.929
hybrid_3.7B,20m,1250,50257,1,wh_vs_that_no_gap,0.974
hybrid_3.7B,20m,1250,50257,1,wh_vs_that_no_gap_long_distance,0.985
hybrid_3.7B,20m,1250,50257,1,wh_vs_that_with_gap,0.45
hybrid_3.7B,20m,1250,50257,1,wh_vs_that_with_gap_long_distance,0.202
hybrid_3.7B,20m,1250,50257,2,adjunct_island,0.767
hybrid_3.7B,20m,1250,50257,2,anaphor_gender_agreement,0.691
hybrid_3.7B,20m,1250,50257,2,anaphor_number_agreement,0.917
hybrid_3.7B,20m,1250,50257,2,animate_subject_passive,0.77
hybrid_3.7B,20m,1250,50257,2,animate_subject_trans,0.89
hybrid_3.7B,20m,1250,50257,2,causative,0.678
hybrid_3.7B,20m,1250,50257,2,complex_np_island,0.44
hybrid_3.7B,20m,1250,50257,2,coordinate_structure_constraint_complex_left_branch,0.409
hybrid_3.7B,20m,1250,50257,2,coordinate_structure_constraint_object_extraction,0.758
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_1,0.983
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_2,0.989
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_irregular_1,0.891
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_irregular_2,0.954
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_with_adj_2,0.955
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_with_adj_irregular_1,0.821
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_with_adj_irregular_2,0.917
hybrid_3.7B,20m,1250,50257,2,determiner_noun_agreement_with_adjective_1,0.964
hybrid_3.7B,20m,1250,50257,2,distractor_agreement_relational_noun,0.803
hybrid_3.7B,20m,1250,50257,2,distractor_agreement_relative_clause,0.601
hybrid_3.7B,20m,1250,50257,2,drop_argument,0.732
hybrid_3.7B,20m,1250,50257,2,ellipsis_n_bar_1,0.751
hybrid_3.7B,20m,1250,50257,2,ellipsis_n_bar_2,0.758
hybrid_3.7B,20m,1250,50257,2,existential_there_object_raising,0.779
hybrid_3.7B,20m,1250,50257,2,existential_there_quantifiers_1,0.932
hybrid_3.7B,20m,1250,50257,2,existential_there_quantifiers_2,0.235
hybrid_3.7B,20m,1250,50257,2,existential_there_subject_raising,0.866
hybrid_3.7B,20m,1250,50257,2,expletive_it_object_raising,0.738
hybrid_3.7B,20m,1250,50257,2,inchoative,0.588
hybrid_3.7B,20m,1250,50257,2,intransitive,0.698
hybrid_3.7B,20m,1250,50257,2,irregular_past_participle_adjectives,0.963
hybrid_3.7B,20m,1250,50257,2,irregular_past_participle_verbs,0.865
hybrid_3.7B,20m,1250,50257,2,irregular_plural_subject_verb_agreement_1,0.851
hybrid_3.7B,20m,1250,50257,2,irregular_plural_subject_verb_agreement_2,0.875
hybrid_3.7B,20m,1250,50257,2,left_branch_island_echo_question,0.43
hybrid_3.7B,20m,1250,50257,2,left_branch_island_simple_question,0.411
hybrid_3.7B,20m,1250,50257,2,matrix_question_npi_licensor_present,0.145
hybrid_3.7B,20m,1250,50257,2,npi_present_1,0.38
hybrid_3.7B,20m,1250,50257,2,npi_present_2,0.352
hybrid_3.7B,20m,1250,50257,2,only_npi_licensor_present,0.627
hybrid_3.7B,20m,1250,50257,2,only_npi_scope,0.29
hybrid_3.7B,20m,1250,50257,2,passive_1,0.872
hybrid_3.7B,20m,1250,50257,2,passive_2,0.874
hybrid_3.7B,20m,1250,50257,2,principle_a_c_command,0.612
hybrid_3.7B,20m,1250,50257,2,principle_a_case_1,1.0
hybrid_3.7B,20m,1250,50257,2,principle_a_case_2,0.917
hybrid_3.7B,20m,1250,50257,2,principle_a_domain_1,0.992
hybrid_3.7B,20m,1250,50257,2,principle_a_domain_2,0.876
hybrid_3.7B,20m,1250,50257,2,principle_a_domain_3,0.614
hybrid_3.7B,20m,1250,50257,2,principle_a_reconstruction,0.279
hybrid_3.7B,20m,1250,50257,2,regular_plural_subject_verb_agreement_1,0.9
hybrid_3.7B,20m,1250,50257,2,regular_plural_subject_verb_agreement_2,0.898
hybrid_3.7B,20m,1250,50257,2,sentential_negation_npi_licensor_present,1.0
hybrid_3.7B,20m,1250,50257,2,sentential_negation_npi_scope,0.632
hybrid_3.7B,20m,1250,50257,2,sentential_subject_island,0.296
hybrid_3.7B,20m,1250,50257,2,superlative_quantifiers_1,0.589
hybrid_3.7B,20m,1250,50257,2,superlative_quantifiers_2,0.619
hybrid_3.7B,20m,1250,50257,2,tough_vs_raising_1,0.597
hybrid_3.7B,20m,1250,50257,2,tough_vs_raising_2,0.805
hybrid_3.7B,20m,1250,50257,2,transitive,0.851
hybrid_3.7B,20m,1250,50257,2,wh_island,0.736
hybrid_3.7B,20m,1250,50257,2,wh_questions_object_gap,0.737
hybrid_3.7B,20m,1250,50257,2,wh_questions_subject_gap,0.932
hybrid_3.7B,20m,1250,50257,2,wh_questions_subject_gap_long_distance,0.907
hybrid_3.7B,20m,1250,50257,2,wh_vs_that_no_gap,0.967
hybrid_3.7B,20m,1250,50257,2,wh_vs_that_no_gap_long_distance,0.981
hybrid_3.7B,20m,1250,50257,2,wh_vs_that_with_gap,0.419
hybrid_3.7B,20m,1250,50257,2,wh_vs_that_with_gap_long_distance,0.121
hybrid_3.7B,20m,1500,50257,0,adjunct_island,0.85
hybrid_3.7B,20m,1500,50257,0,anaphor_gender_agreement,0.812
hybrid_3.7B,20m,1500,50257,0,anaphor_number_agreement,0.948
hybrid_3.7B,20m,1500,50257,0,animate_subject_passive,0.739
hybrid_3.7B,20m,1500,50257,0,animate_subject_trans,0.885
hybrid_3.7B,20m,1500,50257,0,causative,0.695
hybrid_3.7B,20m,1500,50257,0,complex_np_island,0.486
hybrid_3.7B,20m,1500,50257,0,coordinate_structure_constraint_complex_left_branch,0.389
hybrid_3.7B,20m,1500,50257,0,coordinate_structure_constraint_object_extraction,0.782
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_1,0.981
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_2,0.974
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_irregular_1,0.89
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_irregular_2,0.945
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_with_adj_2,0.937
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_with_adj_irregular_1,0.843
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_with_adj_irregular_2,0.881
hybrid_3.7B,20m,1500,50257,0,determiner_noun_agreement_with_adjective_1,0.951
hybrid_3.7B,20m,1500,50257,0,distractor_agreement_relational_noun,0.822
hybrid_3.7B,20m,1500,50257,0,distractor_agreement_relative_clause,0.574
hybrid_3.7B,20m,1500,50257,0,drop_argument,0.788
hybrid_3.7B,20m,1500,50257,0,ellipsis_n_bar_1,0.784
hybrid_3.7B,20m,1500,50257,0,ellipsis_n_bar_2,0.787
hybrid_3.7B,20m,1500,50257,0,existential_there_object_raising,0.776
hybrid_3.7B,20m,1500,50257,0,existential_there_quantifiers_1,0.968
hybrid_3.7B,20m,1500,50257,0,existential_there_quantifiers_2,0.219
hybrid_3.7B,20m,1500,50257,0,existential_there_subject_raising,0.881
hybrid_3.7B,20m,1500,50257,0,expletive_it_object_raising,0.738
hybrid_3.7B,20m,1500,50257,0,inchoative,0.604
hybrid_3.7B,20m,1500,50257,0,intransitive,0.759
hybrid_3.7B,20m,1500,50257,0,irregular_past_participle_adjectives,0.966
hybrid_3.7B,20m,1500,50257,0,irregular_past_participle_verbs,0.902
hybrid_3.7B,20m,1500,50257,0,irregular_plural_subject_verb_agreement_1,0.86
hybrid_3.7B,20m,1500,50257,0,irregular_plural_subject_verb_agreement_2,0.893
hybrid_3.7B,20m,1500,50257,0,left_branch_island_echo_question,0.475
hybrid_3.7B,20m,1500,50257,0,left_branch_island_simple_question,0.457
hybrid_3.7B,20m,1500,50257,0,matrix_question_npi_licensor_present,0.157
hybrid_3.7B,20m,1500,50257,0,npi_present_1,0.485
hybrid_3.7B,20m,1500,50257,0,npi_present_2,0.49
hybrid_3.7B,20m,1500,50257,0,only_npi_licensor_present,0.402
hybrid_3.7B,20m,1500,50257,0,only_npi_scope,0.524
hybrid_3.7B,20m,1500,50257,0,passive_1,0.879
hybrid_3.7B,20m,1500,50257,0,passive_2,0.886
hybrid_3.7B,20m,1500,50257,0,principle_a_c_command,0.646
